@relation weka.kuku

@attribute a0 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute a97 numeric
@attribute a98 numeric
@attribute a99 numeric
@attribute class {2,5,6,7,8,12,16,35,39}

@data

0.977126550517,0.0208874078054,0.973845625023,0.0283422648799,0.00498300326928,0.977246882792,0.995343671906,0.950621886603,0.0495292419138,0.990536724563,0.00239776365907,0.982789344445,0.00594655810435,0.00740263281283,0.080530590202,0.00783028581472,0.0230492602158,0.0135827615945,0.0429805119968,0.0171821319374,0.990548410979,0.989375069584,0.988940775749,0.997571446012,0.00408383430799,0.991946629298,0.991644501364,0.977596932337,0.00222078294367,0.991089570655,0.013413079614,0.998307929589,0.00694759865252,0.99829227945,0.981947085988,0.0207372244515,0.00487016759104,0.0180817037771,0.0089017805903,0.00189728539505,0.105642583462,0.993406953706,0.00789567204418,0.997990082241,0.92542444494,0.977997511276,0.00217035171327,0.0103010352666,0.989250684908,0.00838843893949,0.981490649878,0.0690902351968,0.979507314279,0.00859030828488,0.0227543892315,0.922113121713,0.00568072201067,0.0229426557362,0.00788898227435,0.990357168525,0.986472010528,0.995829651578,0.91071520167,0.0073395204993,0.0894601183886,0.0212507781226,0.91150038053,0.994029246636,0.0039776964822,0.990309681343,0.0570933305735,0.99055311743,0.00188376657797,0.983242614663,0.890306374239,0.979166222786,0.976699313833,0.938057159766,0.0214116025854,0.00653508122885,0.0930975213985,0.00957920235466,0.0707358185256,0.926578547661,0.00570386529754,0.980214313771,0.0314407251402,0.0124318258042,0.0127144328728,0.00486010601782,0.991801066398,0.0233925570543,0.986648593159,0.0111850850777,0.989514034621,0.0899527281157,0.934558854821,0.915685872036,0.000138546800685,0.0134329123128,5
0.015145412977,0.981205423805,0.0206157490013,0.984686572747,0.00605935175779,0.0368346459731,0.992434962547,0.986276050686,0.0239059963317,0.0213615695151,0.0256998760485,0.985788550317,0.982869530216,0.96116946306,0.0102711928747,0.986109646795,0.011152954994,0.00508236566961,0.0148800540607,0.00989055541548,0.0213324892324,0.997314516985,0.00380999313307,0.989391703102,0.00765827300177,0.992519950332,0.991818616653,0.0177838598693,0.988143301405,0.00575609513876,0.00504793744508,0.993781712601,0.0291878632498,0.993775497186,0.993808840969,0.00880018137539,0.00598662799268,0.979767379371,0.00777757091899,0.00664791898124,0.990942710737,0.971890222624,0.0159328660082,0.0119461051195,0.99251387794,0.0181689523371,0.0276441366391,0.964117526024,0.0137295617736,0.0137320761771,0.990824471227,0.00957779334739,0.00913425553252,0.994229087498,0.97282967676,0.010235394116,0.00633320762132,0.978349986654,0.972314678523,0.982534054746,0.0200969767274,0.994262258744,0.0157567376977,0.00601634452218,0.98114937759,0.993685237253,0.0107357013534,0.0153801449991,0.00836226481905,0.0147241414874,0.987184088444,0.0213505781602,0.00661859545471,0.0125718997765,0.00913023772903,0.023874422144,0.988954566403,0.976963465453,0.98172235775,0.985228276403,0.984587764687,0.970126320478,0.0161672030235,0.994476733156,0.0130747860132,0.973204558515,0.971748848945,0.00296562343947,0.960659592704,0.00597606394367,0.00998019383709,0.988299666179,0.989477098625,0.00869570987797,0.997337424643,0.982381867219,0.0186561116719,0.989939117094,0.986076064624,0.00505860897057,2
0.00854345882539,0.988223569682,0.0132411383193,0.985791703692,0.0102135464849,0.015232016263,0.994132479148,0.979309434025,0.0225506171001,0.0160882605315,0.0196279540104,0.992650913175,0.986723369081,0.956575218724,0.0195455851011,0.986611461171,0.00840672267365,0.00552478752892,0.0142829687456,0.00795869262216,0.016069843216,0.995198743525,0.00674835858722,0.986133226577,0.0110631902259,0.987885169765,0.991733523026,0.0176851438088,0.988085363928,0.00616657079897,0.00550307717234,0.993166310811,0.0241515821026,0.993145459979,0.989654643464,0.0100196480675,0.0101296484851,0.982165152275,0.00802674537717,0.00729131795679,0.990420897221,0.976764497724,0.0129670164048,0.0120177168229,0.990463213923,0.0124261057,0.0214172243764,0.9822288233,0.0165950135783,0.0105892298822,0.994072557016,0.0202113876278,0.01316913839,0.993842536428,0.986906992303,0.00814653303079,0.010749302078,0.986927742799,0.972868976158,0.990899220548,0.0157102866793,0.990271859124,0.00893004693862,0.00884301135841,0.989278358131,0.990399712122,0.0151214576667,0.00983968920057,0.00924778881894,0.026301368671,0.99053228723,0.0160837908105,0.00726069694764,0.0109903168953,0.00966578441063,0.0124264708874,0.991755104566,0.986341762689,0.987547937097,0.983709201586,0.990025197989,0.979167771341,0.0128116856698,0.989431880554,0.0080462652722,0.971709073772,0.98118154899,0.00527000095067,0.982349471637,0.0101318844749,0.0105541544493,0.989922788719,0.989986384689,0.00986051076943,0.995259655839,0.990019087106,0.0146032992666,0.980957642639,0.99118529027,0.00549951639263,2
0.0214380094666,0.992420243071,0.00413115372534,0.991692704898,0.0111996757087,0.00745943548906,0.99708374075,0.985008025448,0.0240416509609,0.0163100757256,0.0265350467973,0.983364542842,0.991609365173,0.956451912354,0.0325984729627,0.970383189387,0.0190321388684,0.00321569463021,0.0161098894405,0.0128135038465,0.0162847937258,0.99732262068,0.00531312937483,0.99402977096,0.0133093779227,0.991838995554,0.990786032339,0.00899325488024,0.990550712896,0.00481342835938,0.00317468500401,0.986810143793,0.0158733867698,0.986796960814,0.980531053324,0.0218241895986,0.0111293018429,0.987023242504,0.00825358722744,0.014047664156,0.996666520351,0.984855637632,0.00867093074825,0.00954911408583,0.983539159904,0.0224069057487,0.0173763855817,0.987190039607,0.0106195459421,0.00465951148721,0.979916900845,0.0213759889253,0.00992597279496,0.995229338215,0.985722772469,0.00785156147302,0.0115848493438,0.993303759389,0.941150786263,0.992993387506,0.0122027725868,0.989378973052,0.00784924540579,0.0120490376363,0.990579432434,0.99591424929,0.00752304108667,0.0115893499193,0.00821861705963,0.0197830335357,0.986586058131,0.0163040668661,0.0140209153037,0.0256515704114,0.0034006196793,0.0169409642752,0.981331812213,0.983260827428,0.977812279854,0.987612053103,0.994174863698,0.981432664441,0.0281630278051,0.980322294272,0.0148503198855,0.972163374776,0.993979942841,0.00301485573063,0.971646681472,0.011103954832,0.0120372222936,0.992921652439,0.991549605531,0.00855329243687,0.997353571751,0.9913005419,0.0193959098664,0.968527675671,0.988573538092,0.00317453825032,2
0.0181101102045,0.0334389869049,0.0506822455714,0.0320113110448,0.00644969310705,0.0646967637853,0.986489698034,0.0077733105571,0.989985136322,0.988020733591,0.976998830423,0.0330882021772,0.00290388233899,0.0170058652437,0.979947531865,0.974790316095,0.0273277126277,0.0236804847603,0.988992304263,0.025832050569,0.988016567199,0.986380670732,0.0447124196043,0.96431140641,0.00952165093845,0.0690759001175,0.0755637093217,0.0442164984604,0.0393250780125,0.0482970894059,0.0230412591176,0.99960897191,0.977497046133,0.999606617782,0.981886459526,0.0164095487348,0.00640746586526,0.986770775101,0.00901186785517,0.000440296344543,0.0286595015994,0.022394741739,0.9738839444,0.961316779952,0.959380346697,0.96896916254,0.0466902201236,0.00657433361759,0.997057567009,0.0402437297972,0.988809774287,0.981365556193,0.0121264564259,0.950926105772,0.949879946179,0.00814580913639,0.00651711976402,0.95171508639,0.0165786330365,0.0427402984149,0.990738990336,0.994034234076,0.012654567485,0.00599502724759,0.987270661918,0.977810537616,0.942371102393,0.0569787618435,0.935738552736,0.980232803597,0.996711152622,0.987979821032,0.000436798464497,0.0185958507146,0.971741379166,0.00262507225325,0.973065019322,0.0121141116205,0.0315754838506,0.0169947895466,0.0429465061734,0.921711720333,0.048394331347,0.968080421725,0.000989155292166,0.979276200825,0.0148421735554,0.0147927286018,0.00932654678271,0.00640672035976,0.052863319677,0.984103393229,0.00744862532768,0.950733900861,0.986407916884,0.982638790504,0.950206287117,0.0207989084831,0.0440542762173,0.0230373617288,2
0.0141501422521,0.0341776882042,0.0207678918086,0.0315313749931,0.00654129377135,0.0226045004696,0.992160382063,0.00795012072154,0.988809894559,0.983560740774,0.965102896767,0.0479755597383,0.00391254678914,0.0118820148108,0.98813043006,0.979310711219,0.0161735563877,0.0226059083172,0.986357168976,0.0158521722709,0.983603136937,0.985352664182,0.0481587761982,0.979408512049,0.0103813277476,0.0423947515021,0.0613670976829,0.0172435342288,0.0286502081287,0.0465485094973,0.0219614974278,0.999643223886,0.969179445229,0.999641395167,0.976499291854,0.0209848268746,0.00650425359686,0.989336641866,0.00780713895403,0.00040210879109,0.0459383362861,0.0308310206085,0.960060543534,0.971926219736,0.949065528256,0.951233344194,0.0239637156625,0.0111167488042,0.99659063622,0.0205843395168,0.988806593301,0.990526546256,0.00999474882193,0.953148210997,0.97493311342,0.00559408958145,0.00665351946165,0.982833662537,0.0148119321299,0.0665389393546,0.984967660158,0.99397005444,0.00907774313644,0.00605852807358,0.990959670011,0.980226893211,0.956149496646,0.0490219740369,0.909637394725,0.987105872997,0.997884207059,0.983519509944,0.000399406780368,0.0166335035549,0.955089959222,0.00145294419039,0.984229013928,0.0168448720567,0.0503084611612,0.0125466488505,0.0779595238344,0.958755124773,0.0257716667696,0.961596767558,0.000694887292484,0.980268050193,0.0283754977889,0.0160627122507,0.0196130804871,0.0064926864332,0.054028081259,0.988984949567,0.00761457119992,0.96023696094,0.985386861586,0.987444704252,0.946777194912,0.0124205646273,0.037910776953,0.0219586723973,2
0.992310162228,0.013833005067,0.988044473555,0.0097645531552,0.0227255394522,0.97994454768,0.0139134094148,0.984509303087,0.00591727529975,0.0116904610757,0.00308830001787,0.0222233337232,0.00934511373807,0.985237177284,0.0511252232413,0.981309586888,0.0165913614922,0.987757166532,0.994033191368,0.994456628439,0.0117042583585,0.982494590329,0.0434842436355,0.989974681376,0.0132564368829,0.981377987686,0.0127343674308,0.0147645158894,0.00620700526455,0.995283658751,0.987831272122,0.991141461998,0.00214578192056,0.991116310167,0.973554021954,0.0212260583359,0.0224144135306,0.991288814709,0.991588261914,0.00975691172629,0.991832277121,0.998217613232,0.984229926397,0.994179001628,0.98598500101,0.0158164486725,0.00431587694594,0.0158514494524,0.0130639662716,0.985501981161,0.010755759019,0.0495817154824,0.027065752226,0.00506188940918,0.0147649163514,0.995214028296,0.0232145567557,0.0101080854728,0.987813684717,0.0693436719773,0.99532330863,0.978837116608,0.980106208295,0.0174389081112,0.0258759282982,0.978628665783,0.0184815769081,0.992594818699,0.00820167600119,0.0413542864101,0.987046014509,0.0116979797082,0.00977238303545,0.0240899191173,0.00857868304882,0.990349823901,0.984660798638,0.0120571984615,0.985340315638,0.00627399713351,0.996753219001,0.984782407363,0.00980366201869,0.953604414216,0.989417566342,0.98335356347,0.0198271700019,0.0188977535261,0.012278602945,0.0224005822514,0.0416928888427,0.0073758754615,0.0127499061375,0.987591722906,0.982590645883,0.0237516690014,0.0134501040214,0.952518755567,0.00482009880211,0.987825546359,2
0.959551406443,0.0435914818476,0.998506629936,0.01253860469,0.0303766586144,0.991303437125,0.00490772630318,0.945597431427,0.0259852742918,0.0190743238362,0.023787515591,0.034101089512,0.00536706413162,0.993728140441,0.0383584543576,0.996403897799,0.0102626651433,0.987817640933,0.996683189741,0.992597147822,0.0190584703473,0.969234092137,0.0364370008462,0.94714862961,0.0271644930801,0.981536222408,0.0195145559103,0.0538851104457,0.0234055629246,0.989716887139,0.987915770677,0.996496923152,0.0365942215392,0.996488888393,0.973842193444,0.00325090082825,0.029968466726,0.993263774727,0.98579988032,0.00386413269023,0.980377731169,0.968537574717,0.997514308172,0.977670221855,0.996270115918,0.012973634418,0.0403515131577,0.0129465989883,0.0271113797099,0.997791846338,0.0496731943509,0.0501550651932,0.0340814236508,0.0108265183391,0.0198599919647,0.982603526269,0.0305865684346,0.00203378064401,0.995208961618,0.0431489780485,0.996537476976,0.971389765868,0.956490708053,0.01587467344,0.0557369575694,0.965212266256,0.0181170260979,0.982841732753,0.021624970192,0.0425488968764,0.997179251943,0.0190431601829,0.00385577559989,0.00204759021824,0.020529036431,0.981265597625,0.990175588412,0.0196942338928,0.987448887169,0.0100945401695,0.985849243555,0.977379859671,0.0175411591084,0.96780404794,0.979306666188,0.980575248668,0.0016899535909,0.0326410349408,0.0106591675917,0.0299405355327,0.0102373057126,0.0123622491936,0.00689453348353,0.985138720072,0.969413593592,0.0507186543771,0.00576928982074,0.963777240509,0.0654427982268,0.987931920717,2
0.00954610217201,0.969577808908,0.982288032542,0.00983757472082,0.974471024276,0.0175500062314,0.0409336337593,0.0274435181274,0.00739192125073,0.00515746805252,0.0118162872815,0.995848020116,0.0283747248553,0.990360385337,0.985349066125,0.997970645825,0.00207980814426,0.983627110874,0.992665116886,0.96642455692,0.00514860681983,0.0239507288585,0.979827707192,0.0252126859096,0.940181773738,0.0305836869441,0.00629468111479,0.971662057998,0.0276013732785,0.982265909178,0.9839373631,0.995362878882,0.0175518706347,0.995371782292,0.055747337675,0.00305010624202,0.974677232139,0.996540080571,0.980721394733,0.0049573644705,0.0535899977056,0.984363201385,0.994305504448,0.973385420459,0.997354985297,0.00252815866415,0.0119086823563,0.990129224406,0.955974892534,0.985132531818,0.992311233281,0.986006263214,0.980215420462,0.0184474296939,0.991494264035,0.97866808275,0.975086652974,0.0214769943261,0.990024732348,0.990725877031,0.987399689987,0.0258541191603,0.0146024214646,0.971184011281,0.982315871896,0.0192012341305,0.977106066562,0.0245688328005,0.937094288966,0.984554571153,0.997749588384,0.005171373186,0.00494333397456,0.00135155387844,0.947802769525,0.0188850689982,0.998098706834,0.980361961463,0.997488401263,0.0105018200676,0.995805911121,0.9986507679,0.00385498047261,0.0228427610672,0.017926529711,0.980240425085,0.0131681725065,0.976169816458,0.991166279368,0.974715386649,0.0107873359732,0.0200980998684,0.0189650015767,0.994024746752,0.0239023947614,0.983941209003,0.00832438541608,0.0154817510755,0.981717532184,0.983896555265,2
